Route_ID,Source_City,Destination_City,Distance_km,Departure_Time,Arrival_Time,Duration_min,Day_of_Week,Bus_Type,Operator_Name,Seats_Available,Total_Seats,Ticket_Price_INR,Rating,Reviews_Count
R3984,Trivandrum,Madurai,158,22:15,10:59,764,Sunday,Non-AC Seater,Karnataka Travels,6,40,530.22,4.6,751
R3985,Rajkot,Agra,1467,03:30,16:35,785,Friday,Non-AC Sleeper,VRL Logistics,29,48,4884.97,3.6,1595
R3986,Agra,Coimbatore,453,00:00,14:17,857,Sunday,AC Semi-Sleeper,National Express,26,48,1045.48,4.7,1857
R3987,Goa,Chandigarh,1174,07:30,21:30,840,Friday,Non-AC Sleeper,GreenLine Travels,9,40,3150.1,3.8,928
R3988,Trivandrum,Nashik,586,19:00,07:34,754,Monday,Non-AC Semi-Sleeper,SRS Travels,5,40,1916.82,3.9,1511
R3989,Ahmedabad,Varanasi,1127,04:15,20:53,998,Sunday,AC Seater,Orange Tours,17,42,3498.1,4.3,1232
R3990,Indore,Visakhapatnam,1047,23:45,16:54,1029,Friday,AC Sleeper,Deccan Lines,41,48,3567.49,4.1,1565
R3991,Trivandrum,Goa,460,02:30,04:58,148,Saturday,AC Semi-Sleeper,Orange Tours,19,44,1200.59,3.7,1974
R3992,Bhopal,Kolkata,1225,12:00,06:55,1135,Saturday,Non-AC Semi-Sleeper,GreenLine Travels,29,44,3657.09,4.9,1164
R3993,Jaipur,Chandigarh,626,01:30,22:21,1311,Sunday,Non-AC Sleeper,TNSTC,14,36,1174.0,4.3,376
R3994,Surat,Rajkot,393,07:45,17:31,646,Monday,AC Semi-Sleeper,GreenLine Travels,27,36,1001.42,3.9,1467
R3995,Trivandrum,Bangalore,103,14:45,05:34,949,Saturday,Non-AC Semi-Sleeper,Deccan Lines,8,48,216.96,3.7,674
R3996,Bhopal,Rajkot,157,17:15,16:52,1417,Monday,Non-AC Sleeper,KSRTC,25,40,334.23,4.1,304
R3997,Indore,Mysore,1395,10:15,01:25,910,Tuesday,Non-AC Seater,Deccan Lines,26,30,2771.13,3.9,1096
R3998,Coimbatore,Chandigarh,986,07:00,09:53,173,Wednesday,AC Semi-Sleeper,Deccan Lines,17,30,2375.51,4.2,826
R3999,Nashik,Visakhapatnam,1484,16:00,02:35,635,Friday,Non-AC Sleeper,National Express,11,42,2980.63,3.9,1353
R4000,Indore,Delhi,517,17:15,02:25,550,Thursday,Non-AC Seater,Royal Rajasthan,11,44,1303.75,4.2,1156
R4001,Agra,Visakhapatnam,449,22:30,12:24,894,Saturday,Non-AC Semi-Sleeper,Royal Rajasthan,24,42,1262.69,3.8,38
R4002,Kolkata,Chandigarh,1463,13:30,11:56,1346,Wednesday,Non-AC Seater,Deccan Lines,20,48,3218.35,4.7,632
R4003,Lucknow,Agra,1222,18:30,13:58,1168,Tuesday,Non-AC Semi-Sleeper,National Express,31,36,2839.6,4.2,1105
R4004,Varanasi,Chennai,787,00:15,10:53,638,Thursday,AC Seater,KSRTC,2,36,2078.98,3.9,703
R4005,Chandigarh,Shillong,1042,10:15,06:58,1243,Saturday,AC Seater,KSRTC,17,42,3636.3,4.9,1012
R4006,Nashik,Patna,1391,12:15,11:48,1413,Tuesday,AC Seater,VRL Logistics,14,30,4763.06,3.8,835
R4007,Surat,Nagpur,1403,13:15,00:51,696,Monday,Non-AC Sleeper,Orange Tours,43,48,4262.82,4.4,1012
R4008,Chennai,Nashik,345,00:00,04:15,255,Thursday,Non-AC Sleeper,Karnataka Travels,0,30,1003.57,4.2,1192
R4009,Bhopal,Jaipur,1263,00:15,18:23,1088,Thursday,Non-AC Seater,National Express,35,44,4104.11,4.0,935
R4010,Indore,Patna,679,16:00,00:58,538,Thursday,AC Seater,National Express,10,36,2273.32,4.3,120
R4011,Pune,Nagpur,1010,22:45,17:12,1167,Sunday,Non-AC Sleeper,National Express,16,44,2412.69,4.0,976
R4012,Chandigarh,Coimbatore,1271,21:00,04:32,452,Thursday,Non-AC Sleeper,TNSTC,36,36,2640.05,3.6,680
R4013,Hyderabad,Nagpur,678,01:45,20:04,1159,Tuesday,Non-AC Seater,Royal Rajasthan,12,30,2277.32,4.4,1027
R4014,Surat,Vijayawada,1052,15:45,07:15,990,Saturday,Non-AC Semi-Sleeper,Karnataka Travels,10,42,2946.89,4.8,949
R4015,Surat,Visakhapatnam,121,02:00,16:34,874,Friday,Non-AC Semi-Sleeper,National Express,38,40,379.35,4.6,979
R4016,Nagpur,Goa,922,04:15,01:51,1296,Thursday,Non-AC Seater,VRL Logistics,18,40,3211.97,4.2,1841
R4017,Bhopal,Indore,856,13:30,10:52,1282,Thursday,Non-AC Seater,Orange Tours,45,48,2153.45,3.6,1527
R4018,Nagpur,Surat,1429,04:30,23:22,1192,Friday,Non-AC Sleeper,Royal Rajasthan,29,36,2978.51,4.4,1992
R4019,Varanasi,Delhi,556,19:00,04:10,550,Thursday,AC Semi-Sleeper,Deccan Lines,39,48,1709.69,3.7,1144
R4020,Bhopal,Mysore,918,12:15,18:36,381,Saturday,AC Semi-Sleeper,VRL Logistics,20,40,2123.39,4.5,1132
R4021,Nashik,Bhopal,310,03:30,06:04,214,Saturday,AC Semi-Sleeper,Karnataka Travels,29,44,686.62,4.1,1389
R4022,Lucknow,Kolkata,1169,17:45,21:49,244,Tuesday,AC Semi-Sleeper,TNSTC,1,36,2704.27,4.6,1690
R4023,Kolkata,Jaipur,478,23:00,04:03,303,Thursday,AC Semi-Sleeper,VRL Logistics,32,48,1539.24,4.7,217
R4024,Varanasi,Mysore,1471,04:15,22:46,1111,Thursday,Non-AC Seater,Orange Tours,2,36,3421.79,4.5,854
R4025,Jaipur,Varanasi,998,11:15,13:19,124,Wednesday,AC Sleeper,GreenLine Travels,35,36,2570.07,4.2,397
R4026,Pune,Patna,1126,06:45,01:10,1165,Sunday,AC Sleeper,TNSTC,19,30,2720.86,4.8,499
R4027,Trivandrum,Nagpur,1151,07:00,13:06,366,Tuesday,AC Seater,TNSTC,7,44,3112.66,3.6,1548
R4028,Jaipur,Nagpur,280,14:45,07:57,1032,Saturday,AC Seater,SRS Travels,15,42,641.36,4.9,1500
R4029,Mumbai,Agra,204,10:00,02:14,974,Sunday,Non-AC Seater,Deccan Lines,16,44,627.35,4.7,559
R4030,Varanasi,Rajkot,693,09:45,11:52,127,Thursday,AC Semi-Sleeper,KSRTC,0,44,1856.79,3.9,846
R4031,Hyderabad,Vijayawada,157,23:30,20:00,1290,Friday,AC Semi-Sleeper,TNSTC,29,44,325.38,4.0,1121
R4032,Madurai,Lucknow,543,22:15,18:07,1252,Wednesday,Non-AC Semi-Sleeper,Royal Rajasthan,24,44,1361.01,5.0,1456
R4033,Nagpur,Bhopal,898,16:15,12:43,1228,Wednesday,AC Semi-Sleeper,KSRTC,8,44,2598.95,4.9,1458
R4034,Jaipur,Goa,1231,19:45,11:14,989,Thursday,Non-AC Sleeper,Deccan Lines,42,44,3043.24,4.2,1536
R4035,Mumbai,Kolkata,427,09:15,11:02,167,Friday,AC Semi-Sleeper,Deccan Lines,26,44,1349.56,3.7,1594
R4036,Agra,Trivandrum,875,10:15,05:08,1193,Sunday,Non-AC Sleeper,TNSTC,3,48,2884.98,4.1,1773
R4037,Delhi,Madurai,1279,09:30,03:28,1138,Saturday,AC Seater,Deccan Lines,10,44,3757.05,4.5,964
R4038,Hyderabad,Goa,956,19:00,06:35,695,Saturday,Non-AC Seater,VRL Logistics,3,42,1749.02,4.0,1458
R4039,Bhopal,Goa,1117,06:45,17:10,685,Friday,AC Sleeper,National Express,22,40,3110.69,3.6,205
R4040,Guwahati,Madurai,954,09:00,11:00,120,Tuesday,AC Sleeper,VRL Logistics,5,30,1986.82,4.3,1215
R4041,Goa,Guwahati,629,20:45,04:45,480,Tuesday,AC Sleeper,Orange Tours,0,40,1296.84,4.6,821
R4042,Varanasi,Lucknow,1433,10:30,19:24,594,Friday,Non-AC Semi-Sleeper,KSRTC,30,48,3585.51,4.1,59
R4043,Kochi,Coimbatore,982,02:15,23:19,1264,Thursday,AC Seater,TNSTC,39,44,2557.73,4.6,34
R4044,Visakhapatnam,Trivandrum,532,05:30,19:55,865,Tuesday,Non-AC Seater,SRS Travels,21,36,1584.74,4.6,1784
R4045,Coimbatore,Chennai,1149,14:00,07:20,1040,Friday,Non-AC Semi-Sleeper,Deccan Lines,7,40,3564.11,4.3,805
R4046,Kochi,Mumbai,231,05:00,18:30,810,Thursday,Non-AC Seater,KSRTC,2,44,476.15,4.9,156
R4047,Coimbatore,Shillong,1324,20:30,19:42,1392,Monday,AC Semi-Sleeper,Orange Tours,29,36,4222.55,3.9,608
R4048,Trivandrum,Jaipur,1186,23:00,09:38,638,Sunday,Non-AC Semi-Sleeper,Deccan Lines,9,42,3502.59,4.4,1237
R4049,Chennai,Visakhapatnam,597,19:45,12:35,1070,Monday,AC Semi-Sleeper,KSRTC,30,42,1354.52,3.9,1804
R4050,Patna,Bhopal,889,13:00,18:10,310,Wednesday,Non-AC Sleeper,TNSTC,13,36,2053.51,4.7,912
R4051,Mumbai,Indore,1064,18:45,22:10,265,Monday,AC Seater,SRS Travels,9,40,2649.91,3.9,625
R4052,Goa,Hyderabad,1283,13:45,04:03,918,Thursday,AC Sleeper,TNSTC,20,30,3688.33,3.8,713
R4053,Mysore,Chennai,1349,12:45,21:00,555,Thursday,Non-AC Sleeper,Karnataka Travels,23,30,4134.74,4.1,1107
R4054,Patna,Kochi,1290,12:15,16:17,242,Tuesday,Non-AC Sleeper,Deccan Lines,4,42,3640.44,4.1,114
R4055,Nashik,Surat,1212,12:15,23:45,690,Thursday,Non-AC Sleeper,Royal Rajasthan,34,36,3445.85,4.6,355
R4056,Surat,Patna,631,02:15,16:07,892,Monday,Non-AC Semi-Sleeper,GreenLine Travels,8,48,1278.3,4.4,511
R4057,Visakhapatnam,Vijayawada,520,20:15,15:59,1184,Monday,AC Semi-Sleeper,National Express,23,30,1180.19,4.2,1503
R4058,Guwahati,Nashik,653,20:30,10:44,854,Wednesday,Non-AC Sleeper,Orange Tours,27,40,1750.91,4.9,1112
R4059,Chandigarh,Kolkata,727,06:00,12:07,367,Monday,Non-AC Semi-Sleeper,GreenLine Travels,15,44,2043.04,4.4,1703
R4060,Kochi,Visakhapatnam,1136,21:45,05:49,484,Thursday,Non-AC Semi-Sleeper,Royal Rajasthan,32,42,3204.33,4.9,1668
R4061,Kochi,Chennai,358,06:15,18:56,761,Thursday,Non-AC Semi-Sleeper,Royal Rajasthan,24,36,1209.91,3.9,516
R4062,Hyderabad,Delhi,1341,21:30,23:16,166,Friday,AC Sleeper,TNSTC,2,48,3699.73,4.5,1771
R4063,Vijayawada,Trivandrum,1281,22:45,21:38,1433,Tuesday,AC Semi-Sleeper,National Express,5,36,3921.27,3.8,295
R4064,Kolkata,Rajkot,393,09:45,15:36,411,Sunday,AC Sleeper,SRS Travels,41,44,980.28,4.5,1841
R4065,Chandigarh,Delhi,773,05:45,21:31,1006,Wednesday,AC Seater,Deccan Lines,8,40,2363.56,3.9,1637
R4066,Ahmedabad,Chandigarh,1250,08:00,20:05,725,Friday,Non-AC Seater,Karnataka Travels,27,30,2680.16,4.7,743
R4067,Vijayawada,Coimbatore,1257,13:45,15:56,131,Friday,Non-AC Sleeper,VRL Logistics,24,42,2782.87,4.3,1498
R4068,Rajkot,Pune,660,01:45,13:23,758,Thursday,Non-AC Semi-Sleeper,Karnataka Travels,16,42,2132.3,4.0,396
R4069,Rajkot,Kochi,623,19:15,15:51,1236,Sunday,AC Semi-Sleeper,SRS Travels,5,42,1673.14,4.2,497
R4070,Nagpur,Patna,680,00:00,13:43,823,Wednesday,AC Sleeper,KSRTC,43,44,1252.04,3.5,835
R4071,Shillong,Madurai,1161,23:15,18:20,1145,Thursday,AC Sleeper,Deccan Lines,1,44,3563.19,4.6,1704
R4072,Hyderabad,Mysore,479,16:30,13:12,1302,Monday,Non-AC Seater,TNSTC,20,48,1097.19,3.9,190
R4073,Nagpur,Shillong,709,15:30,01:16,646,Tuesday,Non-AC Sleeper,National Express,3,36,1302.26,4.7,734
R4074,Chandigarh,Bhopal,626,23:15,06:54,459,Monday,AC Seater,Karnataka Travels,17,44,1818.72,3.6,86
R4075,Ahmedabad,Agra,554,06:15,04:24,1329,Saturday,AC Seater,TNSTC,20,42,1937.34,3.6,668
R4076,Ahmedabad,Pune,302,12:00,07:53,1193,Sunday,AC Semi-Sleeper,GreenLine Travels,1,44,880.95,4.0,1076
R4077,Coimbatore,Kochi,1055,14:15,02:35,740,Thursday,Non-AC Sleeper,TNSTC,11,42,3419.07,4.9,1215
R4078,Nashik,Trivandrum,995,21:30,20:37,1387,Thursday,Non-AC Semi-Sleeper,Royal Rajasthan,34,36,3428.39,4.2,1727
R4079,Nagpur,Rajkot,1177,09:00,00:05,905,Saturday,Non-AC Semi-Sleeper,Deccan Lines,11,40,2924.48,4.9,1356
R4080,Mysore,Nashik,566,01:30,07:04,394,Monday,Non-AC Sleeper,SRS Travels,35,42,1908.49,4.9,555
R4081,Surat,Shillong,1017,11:15,09:49,1354,Monday,AC Seater,Orange Tours,36,48,2938.97,4.1,1838
R4082,Indore,Trivandrum,1220,10:45,16:00,375,Tuesday,Non-AC Semi-Sleeper,KSRTC,34,42,2450.26,4.3,1391
R4083,Kolkata,Visakhapatnam,442,01:30,10:45,555,Sunday,Non-AC Seater,VRL Logistics,4,30,806.67,3.9,892
R4084,Trivandrum,Chennai,1324,05:15,02:22,1267,Sunday,AC Sleeper,GreenLine Travels,4,36,4564.92,4.0,629
R4085,Guwahati,Vijayawada,787,06:30,20:26,896,Sunday,AC Semi-Sleeper,Karnataka Travels,13,40,1938.12,4.8,889
R4086,Bangalore,Chandigarh,739,05:45,18:32,827,Monday,Non-AC Sleeper,Royal Rajasthan,27,44,2482.51,3.7,1653
R4087,Kolkata,Ahmedabad,968,08:15,03:32,1157,Thursday,AC Sleeper,SRS Travels,2,44,3369.27,4.4,103
R4088,Surat,Mumbai,1427,19:15,16:33,1278,Sunday,AC Semi-Sleeper,KSRTC,32,48,2875.33,3.6,655
R4089,Agra,Vijayawada,125,08:15,14:10,415,Monday,Non-AC Seater,National Express,3,42,368.8,4.1,140
R4090,Visakhapatnam,Nashik,944,03:00,12:54,594,Thursday,Non-AC Semi-Sleeper,Royal Rajasthan,41,48,2103.76,4.1,914
R4091,Kolkata,Vijayawada,684,23:15,19:19,1204,Monday,AC Sleeper,Royal Rajasthan,9,44,2329.73,3.7,195
R4092,Patna,Trivandrum,512,19:00,10:36,936,Friday,Non-AC Seater,TNSTC,37,40,1342.4,4.4,282
R4093,Jaipur,Indore,1084,08:00,12:33,273,Monday,AC Sleeper,Deccan Lines,16,44,2695.95,4.5,716
R4094,Nagpur,Mysore,776,11:15,04:25,1030,Monday,Non-AC Seater,Karnataka Travels,4,44,2581.23,4.1,411
R4095,Guwahati,Hyderabad,422,23:00,22:28,1408,Saturday,Non-AC Sleeper,SRS Travels,25,44,897.5,4.5,635
R4096,Rajkot,Surat,973,04:00,09:50,350,Friday,AC Semi-Sleeper,Orange Tours,23,48,1921.45,3.7,1285
R4097,Jaipur,Coimbatore,604,12:30,06:03,1113,Wednesday,Non-AC Sleeper,Deccan Lines,29,44,1785.95,4.3,1615
R4098,Nagpur,Kolkata,144,17:45,01:40,535,Monday,Non-AC Seater,VRL Logistics,12,42,288.73,4.9,89
R4099,Bangalore,Hyderabad,873,15:00,09:22,1102,Saturday,Non-AC Sleeper,National Express,35,40,2764.31,4.9,88
R4100,Visakhapatnam,Guwahati,1406,12:00,11:38,1418,Sunday,AC Semi-Sleeper,SRS Travels,21,44,4038.91,4.8,691
R4101,Chandigarh,Pune,1433,07:45,13:28,403,Saturday,AC Sleeper,TNSTC,7,40,2709.65,3.8,118
R4102,Visakhapatnam,Mumbai,1351,16:30,20:08,278,Saturday,AC Sleeper,TNSTC,32,40,3205.97,4.3,730
R4103,Nagpur,Goa,1012,14:00,12:22,1342,Friday,Non-AC Seater,SRS Travels,39,48,3106.77,4.0,1239
R4104,Mumbai,Vijayawada,586,04:30,15:06,696,Saturday,AC Seater,National Express,5,36,2011.25,4.6,1360
R4105,Coimbatore,Jaipur,444,18:00,13:08,1148,Thursday,AC Seater,Orange Tours,10,36,902.56,4.9,819
R4106,Bhopal,Nashik,558,22:15,11:40,805,Thursday,Non-AC Semi-Sleeper,National Express,20,30,1334.58,4.3,1394
R4107,Nashik,Bangalore,857,12:30,09:52,1282,Friday,AC Seater,KSRTC,23,36,2836.77,4.1,492
R4108,Varanasi,Chandigarh,238,20:45,08:46,721,Monday,AC Sleeper,Royal Rajasthan,0,48,553.83,4.4,1458
R4109,Patna,Varanasi,156,03:00,02:00,1380,Tuesday,AC Seater,TNSTC,22,44,357.65,3.9,708
R4110,Chennai,Mysore,740,13:30,11:25,1375,Tuesday,Non-AC Semi-Sleeper,VRL Logistics,33,48,2481.56,3.6,132
R4111,Guwahati,Agra,931,08:30,13:03,333,Friday,Non-AC Semi-Sleeper,Deccan Lines,3,36,2616.28,4.7,1717
R4112,Visakhapatnam,Jaipur,709,08:45,05:09,1284,Sunday,AC Seater,TNSTC,1,30,1422.86,3.5,243
R4113,Surat,Chennai,517,19:30,17:08,1358,Friday,Non-AC Seater,TNSTC,41,42,960.26,4.6,1008
R4114,Madurai,Rajkot,1247,08:15,06:51,1356,Monday,Non-AC Seater,Royal Rajasthan,32,48,2776.63,4.8,271
R4115,Nagpur,Rajkot,870,11:00,04:21,1041,Saturday,AC Semi-Sleeper,SRS Travels,28,48,2611.84,4.6,1665
R4116,Visakhapatnam,Surat,1034,15:45,18:34,229,Tuesday,Non-AC Semi-Sleeper,Karnataka Travels,25,40,2061.8,3.8,653
R4117,Goa,Mumbai,356,06:30,23:36,1026,Friday,AC Semi-Sleeper,Deccan Lines,16,44,840.6,4.2,766
R4118,Goa,Coimbatore,1210,07:30,04:35,1265,Monday,Non-AC Seater,Orange Tours,3,30,2631.58,4.3,1073
R4119,Ahmedabad,Kolkata,1308,20:45,07:14,689,Wednesday,AC Seater,TNSTC,22,48,4451.7,4.9,665
R4120,Goa,Indore,566,06:30,21:58,928,Saturday,AC Sleeper,TNSTC,37,44,1253.79,5.0,1360
R4121,Bhopal,Rajkot,700,06:00,21:41,941,Monday,AC Semi-Sleeper,VRL Logistics,39,48,1979.72,4.3,1844
R4122,Guwahati,Trivandrum,938,11:15,08:43,1288,Wednesday,Non-AC Seater,TNSTC,20,36,2988.53,3.7,546
R4123,Jaipur,Trivandrum,399,00:45,03:13,208,Thursday,AC Sleeper,TNSTC,11,36,1373.98,4.0,635
R4124,Guwahati,Surat,157,17:15,12:26,1151,Wednesday,Non-AC Seater,KSRTC,14,48,461.23,4.2,720
R4125,Kochi,Nashik,1395,08:00,01:18,1038,Sunday,AC Semi-Sleeper,GreenLine Travels,17,30,4341.37,4.2,396
R4126,Hyderabad,Visakhapatnam,982,23:00,20:44,1304,Friday,AC Sleeper,SRS Travels,2,42,3050.38,3.9,1419
R4127,Mumbai,Guwahati,862,19:30,02:59,449,Sunday,Non-AC Seater,Orange Tours,29,36,1969.5,4.6,1603
R4128,Trivandrum,Delhi,1478,20:45,03:00,435,Monday,AC Semi-Sleeper,National Express,39,44,4360.97,4.7,1223
R4129,Jaipur,Bhopal,273,03:30,13:31,601,Tuesday,AC Semi-Sleeper,SRS Travels,32,42,823.36,4.0,249
R4130,Mysore,Bangalore,178,03:45,05:35,170,Monday,Non-AC Sleeper,Karnataka Travels,41,44,383.01,4.6,1776
R4131,Mysore,Patna,1103,05:30,00:28,1198,Sunday,AC Sleeper,VRL Logistics,4,40,3335.26,4.7,58
R4132,Jaipur,Visakhapatnam,186,13:15,06:29,1034,Tuesday,Non-AC Semi-Sleeper,Royal Rajasthan,20,48,356.1,4.1,41
R4133,Rajkot,Patna,1433,07:45,10:25,220,Tuesday,AC Seater,Karnataka Travels,12,30,2821.62,3.5,1631
R4134,Mysore,Rajkot,845,01:00,17:55,1015,Thursday,Non-AC Semi-Sleeper,KSRTC,1,36,2371.22,4.7,247
R4135,Mumbai,Surat,303,20:00,07:21,681,Saturday,AC Sleeper,GreenLine Travels,28,40,1035.46,4.3,1648
R4136,Patna,Chennai,139,03:00,11:40,520,Monday,Non-AC Seater,GreenLine Travels,27,30,299.46,4.3,305
R4137,Chandigarh,Kochi,1010,06:30,21:22,952,Wednesday,AC Sleeper,Royal Rajasthan,13,44,2826.7,5.0,610
R4138,Varanasi,Hyderabad,448,06:45,12:15,390,Tuesday,Non-AC Semi-Sleeper,KSRTC,35,36,887.27,3.7,830
R4139,Rajkot,Guwahati,249,18:30,03:20,590,Wednesday,Non-AC Seater,GreenLine Travels,34,44,718.68,4.0,1491
R4140,Chandigarh,Kolkata,831,04:00,02:54,1374,Monday,Non-AC Seater,SRS Travels,29,30,1585.77,4.5,789
R4141,Chennai,Bhopal,935,01:30,14:08,818,Sunday,Non-AC Semi-Sleeper,TNSTC,25,36,2312.42,4.0,1880
R4142,Coimbatore,Chandigarh,1289,20:00,07:02,662,Friday,AC Sleeper,TNSTC,2,44,3525.67,4.8,1685
R4143,Bangalore,Delhi,1424,08:45,02:28,1123,Sunday,Non-AC Seater,Karnataka Travels,24,36,3203.55,4.9,1670
R4144,Madurai,Visakhapatnam,1131,13:30,09:21,1251,Tuesday,Non-AC Semi-Sleeper,TNSTC,32,36,3358.92,4.3,234
R4145,Trivandrum,Shillong,1170,15:45,06:51,906,Sunday,Non-AC Semi-Sleeper,Orange Tours,1,36,3550.68,3.5,1628
R4146,Patna,Trivandrum,607,21:15,15:19,1084,Thursday,Non-AC Semi-Sleeper,Deccan Lines,32,44,1490.48,4.9,1320
R4147,Patna,Surat,1363,14:15,16:39,144,Wednesday,Non-AC Semi-Sleeper,Karnataka Travels,31,42,3209.32,3.6,554
R4148,Guwahati,Mumbai,119,14:30,19:13,343,Saturday,AC Sleeper,KSRTC,6,36,227.6,4.9,462
R4149,Visakhapatnam,Chandigarh,666,04:30,20:10,1000,Thursday,AC Seater,Deccan Lines,4,44,1559.23,4.8,1248
R4150,Jaipur,Guwahati,861,21:15,13:08,1013,Tuesday,Non-AC Seater,KSRTC,5,48,2755.23,4.7,1336
R4151,Jaipur,Delhi,511,09:45,20:13,688,Saturday,Non-AC Seater,National Express,12,30,937.21,4.3,741
R4152,Bangalore,Hyderabad,285,02:30,04:48,138,Saturday,AC Sleeper,SRS Travels,7,42,644.81,4.9,442
R4153,Nashik,Agra,594,07:45,21:13,868,Wednesday,AC Semi-Sleeper,Deccan Lines,9,36,1547.48,4.9,842
R4154,Indore,Agra,353,13:00,21:24,504,Wednesday,Non-AC Seater,VRL Logistics,1,36,970.52,4.9,752
R4155,Indore,Delhi,1125,06:15,04:51,1356,Wednesday,Non-AC Semi-Sleeper,GreenLine Travels,32,44,2389.19,4.4,1389
R4156,Ahmedabad,Pune,238,05:15,21:44,989,Thursday,AC Semi-Sleeper,SRS Travels,3,36,768.8,4.5,1128
R4157,Trivandrum,Hyderabad,362,02:30,00:17,1367,Monday,AC Seater,SRS Travels,21,36,1184.05,4.7,419
R4158,Trivandrum,Ahmedabad,1144,11:45,23:25,760,Monday,Non-AC Seater,SRS Travels,10,40,3668.14,3.8,672
R4159,Bangalore,Hyderabad,304,03:45,01:20,1355,Friday,Non-AC Semi-Sleeper,GreenLine Travels,32,44,857.87,3.9,672
R4160,Rajkot,Madurai,963,02:15,08:34,379,Saturday,Non-AC Semi-Sleeper,VRL Logistics,1,30,2743.1,3.6,602
R4161,Surat,Jaipur,1126,10:30,20:54,624,Sunday,Non-AC Seater,KSRTC,16,48,3323.46,4.9,1800
R4162,Goa,Madurai,1233,14:45,21:42,477,Friday,Non-AC Seater,SRS Travels,31,40,2714.61,4.4,516
R4163,Hyderabad,Bangalore,200,08:00,17:06,546,Friday,Non-AC Sleeper,Karnataka Travels,16,44,588.63,4.6,54
R4164,Trivandrum,Nashik,505,03:30,10:57,447,Monday,AC Semi-Sleeper,Deccan Lines,7,42,1153.57,4.0,1244
R4165,Goa,Mysore,411,01:45,05:02,257,Saturday,AC Seater,Karnataka Travels,36,36,865.28,3.9,1321
R4166,Goa,Bangalore,1177,08:15,00:37,982,Sunday,Non-AC Seater,SRS Travels,24,44,3411.91,4.7,163
R4167,Shillong,Vijayawada,1484,19:00,08:49,829,Tuesday,AC Sleeper,TNSTC,21,30,2711.14,3.9,542
R4168,Ahmedabad,Goa,490,06:30,11:47,317,Friday,Non-AC Semi-Sleeper,Royal Rajasthan,30,30,1619.15,4.3,1646
R4169,Indore,Visakhapatnam,1169,01:00,10:34,574,Sunday,AC Semi-Sleeper,KSRTC,33,48,2302.4,4.7,516
R4170,Madurai,Lucknow,516,18:15,12:27,1092,Monday,AC Sleeper,National Express,0,44,1550.45,3.6,283
R4171,Lucknow,Patna,555,05:00,09:23,263,Wednesday,AC Semi-Sleeper,Orange Tours,32,40,1218.2,4.2,1535
R4172,Ahmedabad,Bhopal,875,15:45,19:17,272,Friday,AC Semi-Sleeper,Deccan Lines,40,44,1962.78,3.8,578
R4173,Bhopal,Patna,1492,08:15,06:33,1338,Wednesday,AC Semi-Sleeper,Deccan Lines,46,48,4324.1,4.8,1278
R4174,Chennai,Nashik,755,01:00,07:48,408,Thursday,AC Semi-Sleeper,GreenLine Travels,30,48,2444.24,4.7,1686
R4175,Bhopal,Visakhapatnam,1328,19:15,13:02,1127,Sunday,Non-AC Semi-Sleeper,TNSTC,44,48,3628.24,4.2,1636
R4176,Shillong,Mumbai,664,02:00,12:46,646,Tuesday,Non-AC Sleeper,TNSTC,25,42,1339.57,4.4,1342
R4177,Agra,Kolkata,430,06:30,21:38,908,Friday,Non-AC Seater,National Express,37,40,949.03,4.5,1372
R4178,Goa,Bangalore,797,07:00,09:35,155,Wednesday,Non-AC Seater,GreenLine Travels,19,44,2435.98,3.6,1959
R4179,Chandigarh,Trivandrum,444,23:30,22:23,1433,Sunday,AC Sleeper,Orange Tours,16,42,1459.48,4.9,1094
R4180,Guwahati,Pune,557,03:15,23:18,1203,Sunday,Non-AC Seater,VRL Logistics,16,42,1868.68,4.2,1472
R4181,Chandigarh,Jaipur,315,12:00,17:50,350,Saturday,Non-AC Sleeper,SRS Travels,33,44,593.58,3.8,1582
R4182,Chandigarh,Guwahati,209,02:45,13:26,701,Friday,Non-AC Seater,Deccan Lines,10,36,504.96,4.6,1482
R4183,Chandigarh,Jaipur,600,16:45,00:52,487,Saturday,AC Sleeper,GreenLine Travels,16,36,1806.4,4.3,1642
R4184,Trivandrum,Chandigarh,987,05:45,04:20,1415,Wednesday,Non-AC Seater,Orange Tours,1,48,2306.23,3.6,1460
R4185,Jaipur,Nagpur,309,12:30,16:02,272,Sunday,Non-AC Seater,Royal Rajasthan,44,44,742.91,3.6,572
R4186,Kochi,Varanasi,371,05:00,10:05,305,Saturday,AC Seater,Deccan Lines,26,30,683.3,3.9,684
R4187,Mysore,Agra,1089,00:45,05:20,335,Wednesday,AC Semi-Sleeper,VRL Logistics,11,36,1961.25,4.9,622
R4188,Varanasi,Rajkot,925,20:00,18:06,1326,Friday,Non-AC Sleeper,Orange Tours,13,42,2900.67,4.8,27
R4189,Goa,Trivandrum,452,11:15,04:40,1045,Wednesday,AC Semi-Sleeper,SRS Travels,21,36,1166.93,4.5,788
R4190,Agra,Vijayawada,775,15:45,07:02,977,Tuesday,Non-AC Sleeper,KSRTC,17,42,1511.53,3.9,1082
R4191,Lucknow,Agra,1294,10:00,14:08,248,Sunday,AC Semi-Sleeper,National Express,10,36,2564.58,4.9,926
R4192,Kochi,Chennai,887,08:00,01:18,1038,Tuesday,Non-AC Seater,Royal Rajasthan,13,30,2478.97,4.8,296
